t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
24.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005216
24.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005115
24.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005016
24.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004919
24.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004823
25.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004729
25.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004636
25.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004545
25.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004455
25.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004366
25.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004280
25.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004194
25.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004110
25.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004028
25.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003947
26.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003867
26.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003789
26.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003712
26.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003636
26.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003562
26.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003489
26.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003418
26.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003348
26.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003279
26.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003211
27.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003145
27.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003080
27.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003016
27.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002953
27.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002892
27.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002831
27.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002772
27.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002714
27.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002657
27.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002601
28.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002547
28.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002493
28.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002440
28.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002389
28.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002339
28.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002289
28.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002241
28.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002193
28.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002147
