t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
5.467700000000000728e+03,4.255273573795448350e-01,7.632093318280215311e-01,3.495920180192466642e-01,2.865701121163286014e-03,3.467263168980833643e-01,8.728461938220128942e-05,0.000000000000000000e+00,1.792754196581914429e-12,6.122741205535411382e-13,8.729301097560344946e-02,9.000000000000000000e+00,4.364650548780172473e-02
5.467800000000000182e+03,3.512782041147731737e-01,7.632093615440996848e-01,3.495919883347712309e-01,3.076715082859199368e-03,3.465152732519120038e-01,8.725787472795583485e-05,0.000000000000000000e+00,1.792756176609988458e-12,6.122770675329894368e-13,8.729301097892017136e-02,9.000000000000000000e+00,4.364650548946008568e-02
5.467900000000000546e+03,3.849890682605703329e-01,7.632093461174460636e-01,3.495919677781169077e-01,3.538854309282829513e-03,3.460531134688340504e-01,8.723692756750605606e-05,0.000000000000000000e+00,1.792756841158759919e-12,6.123024192398565293e-13,8.729301098140315740e-02,5.000000000000000000e+00,4.364650549070157870e-02
5.468000000000000000e+03,5.577043878201122240e-01,7.632092894047952658e-01,3.495919580636816515e-01,4.214845137637729389e-03,3.453771129260438943e-01,8.722393377166625999e-05,0.000000000000000000e+00,1.792867283154414591e-12,6.123037592612852591e-13,8.729301098284288074e-02,5.000000000000000000e+00,4.364650549142144037e-02
5.468100000000000364e+03,6.780511102630637499e-01,7.632092128623952920e-01,3.495919599990837678e-01,5.034544208553232147e-03,3.445574157905305634e-01,8.721844433828904034e-05,0.000000000000000000e+00,1.792758019695795600e-12,6.123276338201917521e-13,8.729301098337508003e-02,5.000000000000000000e+00,4.364650549168754001e-02
5.468200000000000728e+03,7.214731328805548127e-01,7.632091497557427218e-01,3.495919734181908156e-01,5.914748909998268633e-03,3.436772245081925470e-01,8.721755360038623787e-05,0.000000000000000000e+00,1.792758528918862546e-12,6.123323691824598907e-13,8.729301098343147935e-02,5.000000000000000000e+00,4.364650549171573968e-02
5.468300000000000182e+03,6.789520962655199998e-01,7.632091335505349905e-01,3.495919971955037120e-01,6.780870962412727243e-03,3.428111262330909570e-01,8.721685306896746206e-05,0.000000000000000000e+00,1.792870561711817374e-12,6.123342844568136620e-13,8.729301098359400213e-02,5.000000000000000000e+00,4.364650549179700106e-02
5.468400000000000546e+03,5.595062325130099046e-01,7.632091845974255939e-01,3.495920293406100665e-01,7.583858545346544577e-03,3.420081707952635219e-01,8.721187606352217062e-05,0.000000000000000000e+00,1.793089627225904428e-12,6.123539609172529828e-13,8.729301098440614415e-02,5.000000000000000000e+00,4.364650549220307207e-02
5.468500000000000000e+03,3.876256995714493780e-01,7.632093004246087720e-01,3.495920671647601008e-01,8.307214443596666609e-03,3.412848527211634342e-01,8.719955869925034614e-05,0.000000000000000000e+00,1.792870323656974935e-12,6.123591543614685535e-13,8.729301098620108335e-02,5.000000000000000000e+00,4.364650549310054167e-02
5.468600000000000364e+03,3.449714022334073871e-01,7.632094540148217643e-01,3.495921075056396821e-01,8.962236132268333599e-03,3.406298713733713623e-01,8.717924026562336908e-05,0.000000000000000000e+00,1.792870844429141431e-12,6.123655291512978780e-13,8.729301098899469591e-02,9.000000000000000000e+00,4.364650549449734795e-02
5.468700000000000728e+03,4.202331062112340532e-01,7.632096015800262645e-01,3.495921469915910240e-01,9.573653753934374677e-03,3.400184932376566493e-01,8.715287812057397130e-05,0.000000000000000000e+00,1.792982893650275212e-12,6.123696894362448961e-13,8.729301099247749329e-02,9.000000000000000000e+00,4.364650549623874665e-02
5.468800000000000182e+03,4.136248636321633310e-01,7.632096976075124495e-01,3.495921823232583381e-01,1.016125894626566245e-02,3.394309233769926548e-01,8.712440770921647327e-05,0.000000000000000000e+00,1.793202048100917961e-12,6.123852823797228113e-13,8.729301099611048997e-02,9.000000000000000000e+00,4.364650549805524499e-02
5.468900000000000546e+03,3.273782568697745088e-01,7.632097118290819271e-01,3.495922105491825471e-01,1.072463374657899558e-02,3.388675768026035429e-01,8.709845560432558672e-05,0.000000000000000000e+00,1.793202680576828064e-12,6.124138719186809587e-13,8.729301099930113217e-02,9.000000000000000000e+00,4.364650549965056608e-02
5.469000000000000000e+03,4.058651069980289128e-01,7.632096415941977963e-01,3.495922293123550073e-01,1.123705882825114244e-02,3.383551704841038510e-01,8.707882484472925766e-05,0.000000000000000000e+00,1.793203187488019104e-12,6.124157992516534041e-13,8.729301100160202775e-02,1.200000000000000000e+01,4.364650550080101388e-02
5.469100000000000364e+03,5.637183100006558645e-01,7.632095145142367976e-01,3.495922370471327145e-01,1.165136465294187157e-02,3.379408723941908499e-01,8.706724853569102222e-05,0.000000000000000000e+00,1.793313929207679563e-12,6.124394495491918664e-13,8.729301100286210313e-02,1.200000000000000000e+01,4.364650550143105157e-02
5.469200000000000728e+03,6.667720789124493841e-01,7.632093797749419650e-01,3.495922331100345115e-01,1.191601191495200371e-02,3.376762211950825043e-01,8.706282185938367705e-05,0.000000000000000000e+00,1.793205833234953172e-12,6.124454002871699574e-13,8.729301100327384322e-02,1.200000000000000000e+01,4.364650550163692161e-02
5.469300000000000182e+03,6.944898506237771052e-01,7.632092908757335259e-01,3.495922178334381347e-01,1.199566279182892430e-02,3.375965550416092364e-01,8.706229987246727193e-05,0.000000000000000000e+00,1.793206412666973494e-12,6.124502828949406773e-13,8.729301100330559560e-02,1.200000000000000000e+01,4.364650550165279780e-02
5.469400000000000546e+03,6.412463422378622546e-01,7.632092860346876284e-01,3.495921924976462813e-01,1.188845431993017059e-02,3.377037381777160951e-01,8.706116240290976316e-05,0.000000000000000000e+00,1.793207001953284300e-12,6.124561569323735183e-13,8.729301100354415477e-02,1.200000000000000000e+01,4.364650550177207738e-02
5.469500000000000000e+03,5.178724991719245718e-01,7.632093736658064342e-01,3.495921592236256870e-01,1.163296377306575341e-02,3.379591954505599127e-01,8.705509481120302291e-05,0.000000000000000000e+00,1.793316184481589366e-12,6.124732229161110632e-13,8.729301100450606588e-02,1.200000000000000000e+01,4.364650550225303294e-02
5.469600000000000364e+03,3.486583860599604123e-01,7.632095286350046859e-01,3.495921207953955889e-01,1.130129818464213967e-02,3.382908226107534388e-01,8.704139880415283706e-05,0.000000000000000000e+00,1.793426720407626011e-12,6.124799054941547061e-13,8.729301100647396394e-02,1.200000000000000000e+01,4.364650550323698197e-02
5.469700000000000728e+03,3.614384429127572296e-01,7.632097010086571487e-01,3.495920804269559978e-01,1.097968111584352036e-02,3.386123993111124775e-01,8.701987317316376628e-05,0.000000000000000000e+00,1.793318718755236869e-12,6.124829786366229562e-13,8.729301100940588254e-02,9.000000000000000000e+00,4.364650550470294127e-02
5.469800000000000182e+03,4.239421292541132313e-01,7.632098342338002883e-01,3.495920414933120224e-01,1.074258170459817946e-02,3.388494597887138360e-01,8.699287865234932087e-05,0.000000000000000000e+00,1.793427936055833713e-12,6.125141167352416113e-13,8.729301101294413556e-02,9.000000000000000000e+00,4.364650550647206778e-02
5.469900000000000546e+03,4.034147623347335010e-01,7.632098859950274816e-01,3.495920072481611407e-01,1.062910187216031810e-02,3.389629053760008226e-01,8.696456614954239744e-05,0.000000000000000000e+00,1.793428526425792925e-12,6.125305113447184895e-13,8.729301101652886530e-02,9.000000000000000000e+00,4.364650550826443265e-02
5.470000000000000000e+03,3.098926899247982369e-01,7.632098438562449072e-01,3.495919805519046020e-01,1.062995670695368600e-02,3.389620238449508882e-01,8.693951910834027289e-05,0.000000000000000000e+00,1.793429081504632524e-12,6.125351682398223936e-13,8.729301101958071574e-02,1.200000000000000000e+01,4.364650550979035787e-02
5.470100000000000364e+03,4.432980908114818042e-01,7.632097297072314435e-01,3.495919636327441404e-01,1.068999073862059168e-02,3.389019728941235488e-01,8.692125265141944243e-05,0.000000000000000000e+00,1.793431063151861914e-12,6.125397545595249436e-13,8.729301102169631510e-02,5.000000000000000000e+00,4.364650551084815755e-02
5.470200000000000728e+03,6.006302762969180087e-01,7.632095912888393618e-01,3.495919579008132105e-01,1.072591282961593562e-02,3.388660450711972749e-01,8.691106140012338404e-05,0.000000000000000000e+00,1.793651702685389259e-12,6.125565759348265865e-13,8.729301102278365365e-02,5.000000000000000000e+00,4.364650551139182683e-02
5.470300000000000182e+03,6.969693974187102237e-01,7.632094840269748603e-01,3.495919638308105371e-01,1.065365429437847844e-02,3.389383095364320586e-01,8.690759537302101189e-05,0.000000000000000000e+00,1.793652259926386083e-12,6.125605589701191087e-13,8.729301102309007521e-02,5.000000000000000000e+00,4.364650551154503760e-02
5.470400000000000546e+03,7.125055107081635919e-01,7.632094501319605095e-01,3.495919809228520414e-01,1.041634706519783959e-02,3.391756338576542018e-01,8.690730384562186700e-05,0.000000000000000000e+00,1.793542782919417729e-12,6.125664613831168077e-13,8.729301102311501359e-02,5.000000000000000000e+00,4.364650551155750680e-02
5.470500000000000000e+03,6.439795723350897338e-01,7.632095029556206223e-01,3.495920077447163266e-01,1.000361778426275827e-02,3.395883899604535960e-01,8.690560025038655454e-05,0.000000000000000000e+00,1.793652036798687661e-12,6.125874319569218088e-13,8.729301102344476371e-02,5.000000000000000000e+00,4.364650551172238185e-02
5.470600000000000364e+03,5.055965948414957722e-01,7.632096225353848240e-01,3.495920420518789928e-01,9.455826710510845112e-03,3.401362153413681755e-01,8.689836420958621684e-05,0.000000000000000000e+00,1.793653961928912972e-12,6.125935571038747074e-13,8.729301102456382688e-02,5.000000000000000000e+00,4.364650551228191344e-02
5.470700000000000728e+03,3.294300678387559467e-01,7.632097639024202351e-01,3.495920809752668390e-01,8.852013021626692346e-03,3.407400679536401467e-01,8.688328841207260036e-05,0.000000000000000000e+00,1.793654555228367462e-12,6.126088935685737244e-13,8.729301102670240786e-02,1.200000000000000000e+01,4.364650551335120393e-02
5.470800000000000182e+03,3.776383236909395258e-01,7.632098747972358987e-01,3.495921212610511586e-01,8.285819695514548555e-03,3.413063015655365962e-01,8.686063148149497550e-05,0.000000000000000000e+00,1.793765209602617951e-12,6.126121709384373666e-13,8.729301102976058657e-02,9.000000000000000000e+00,4.364650551488029329e-02
5.470900000000000546e+03,4.280960846672106634e-01,7.632099158501476355e-01,3.495921595424862360e-01,7.837617641732248785e-03,3.417545419007539942e-01,8.683313270414053683e-05,0.000000000000000000e+00,1.793874336584399706e-12,6.126425218695356243e-13,8.729301103333701739e-02,9.000000000000000000e+00,4.364650551666850870e-02
5.471000000000000000e+03,3.945388246601146953e-01,7.632098754317138134e-01,3.495921926211368325e-01,7.552068225127984286e-03,3.420401243960088378e-01,8.680511653481907334e-05,0.000000000000000000e+00,1.793766395182116089e-12,6.126453079698260641e-13,8.729301103685621621e-02,9.000000000000000000e+00,4.364650551842810811e-02
5.471100000000000364e+03,3.181046604611204032e-01,7.632097735601506283e-01,3.495922177340471948e-01,7.428162371322934512e-03,3.421640553627242620e-01,8.678107794345481273e-05,0.000000000000000000e+00,1.793766983086359957e-12,6.126550652741384141e-13,8.729301103975806164e-02,5.000000000000000000e+00,4.364650551987903082e-02
5.471200000000000728e+03,4.636661898572495000e-01,7.632096535757422195e-01,3.495922327845564781e-01,7.424217564380792417e-03,3.421680152201757030e-01,8.676421022740498095e-05,0.000000000000000000e+00,1.793877615382618070e-12,6.126732556848914658e-13,8.729301104168669945e-02,1.200000000000000000e+01,4.364650552084334972e-02
5.471300000000000182e+03,6.075730602648568013e-01,7.632095650370286366e-01,3.495922365174664037e-01,7.475087842517670264e-03,3.421171486749487456e-01,8.675535822450667690e-05,0.000000000000000000e+00,1.793878150697652498e-12,6.126761973637747800e-13,8.729301104261022459e-02,1.200000000000000000e+01,4.364650552130511230e-02
5.471400000000000546e+03,6.886544260026198350e-01,7.632095446040965125e-01,3.495922286238861698e-01,7.514824540394824184e-03,3.420774040834913543e-01,8.675274183279472237e-05,0.000000000000000000e+00,1.793878768685169641e-12,6.126824663040159042e-13,8.729301104282712054e-02,1.200000000000000000e+01,4.364650552141356027e-02
5.471500000000000000e+03,6.905631200881086063e-01,7.632096022911811772e-01,3.495922097669464934e-01,7.496599774872030747e-03,3.420956099920744453e-01,8.675254095408041141e-05,0.000000000000000000e+00,1.793880748719969763e-12,6.126875768009133566e-13,8.729301104286309176e-02,1.200000000000000000e+01,4.364650552143154588e-02
5.471600000000000364e+03,6.128754838554646422e-01,7.632097182160506588e-01,3.495921815261872623e-01,7.403269479406307703e-03,3.421889120467809797e-01,8.675014839500436821e-05,0.000000000000000000e+00,1.793989862961821271e-12,6.127187816420136773e-13,8.729301104329793837e-02,1.200000000000000000e+01,4.364650552164896918e-02
5.471700000000000728e+03,4.712213230457230062e-01,7.632098507977611579e-01,3.495921462652556988e-01,7.245809242111224055e-03,3.423463370231444869e-01,8.674167817103209627e-05,0.000000000000000000e+00,1.793880483986706964e-12,6.127219241725185236e-13,8.729301104458009331e-02,1.200000000000000000e+01,4.364650552229004665e-02
5.471800000000000182e+03,3.201115416484494047e-01,7.632099529351694667e-01,3.495921069339904541e-01,7.051499928309211754e-03,3.425406070056812302e-01,8.672523537758765376e-05,0.000000000000000000e+00,1.794100987436190936e-12,6.127248653572315989e-13,8.729301104688494406e-02,5.000000000000000000e+00,4.364650552344247203e-02
5.471900000000000546e+03,3.925959106041931879e-01,7.632099897606552386e-01,3.495920668214955174e-01,6.847440064318841696e-03,3.427446267571766514e-01,8.670153425015315906e-05,0.000000000000000000e+00,1.794101605312064142e-12,6.127595970883050360e-13,8.729301105005643491e-02,9.000000000000000000e+00,4.364650552502821745e-02
5.472000000000000000e+03,4.302514161330951992e-01,7.632099511970031891e-01,3.495920292809213126e-01,6.646402505150257600e-03,3.429456267757710619e-01,8.667366414145549639e-05,0.000000000000000000e+00,1.794212225578963580e-12,6.127608304008331463e-13,8.729301105365333546e-02,9.000000000000000000e+00,4.364650552682666773e-02
5.472100000000000364e+03,3.832791724101052844e-01,7.632098547965580071e-01,3.495919974490370730e-01,6.440799053128984375e-03,3.431511983959080747e-01,8.664607955736356923e-05,0.000000000000000000e+00,1.793992828639832315e-12,6.127638862551509643e-13,8.729301105709037778e-02,9.000000000000000000e+00,4.364650552854518889e-02
5.472200000000000728e+03,3.235853394681083572e-01,7.632097382315542466e-01,3.495919739840878115e-01,6.207137865314543701e-03,3.433848361187732401e-01,8.662314267868288808e-05,0.000000000000000000e+00,1.794103426940952001e-12,6.127725805576364975e-13,8.729301105983242048e-02,1.200000000000000000e+01,4.364650552991621024e-02
5.472300000000000182e+03,5.016998000640184863e-01,7.632096447534658656e-01,3.495919608438587955e-01,5.919178434458605143e-03,3.436727824094001904e-01,8.660769438365451814e-05,0.000000000000000000e+00,1.794104022035678419e-12,6.127893686233824945e-13,8.729301106157459633e-02,5.000000000000000000e+00,4.364650553078729817e-02
5.472400000000000546e+03,6.439995969286661515e-01,7.632096074153471577e-01,3.495919591224585510e-01,5.564570516400912936e-03,3.440273886060576380e-01,8.660012294342469153e-05,0.000000000000000000e+00,1.794106010756983266e-12,6.127935031099907510e-13,8.729301106234439722e-02,5.000000000000000000e+00,4.364650553117219861e-02
5.472500000000000000e+03,7.167161768552376966e-01,7.632096379726752700e-01,3.495919689593868784e-01,5.158330364478713737e-03,3.444336385949081647e-01,8.659823740294689677e-05,0.000000000000000000e+00,1.794326581016770746e-12,6.128079925917916866e-13,8.729301106248829600e-02,5.000000000000000000e+00,4.364650553124414800e-02
5.472600000000000364e+03,7.046049697693697045e-01,7.632097242319421104e-01,3.495919895283885470e-01,4.747519004392020125e-03,3.448444705239965269e-01,8.659798723532824763e-05,0.000000000000000000e+00,1.794545722879572197e-12,6.128309992253001165e-13,8.729301106255268894e-02,5.000000000000000000e+00,4.364650553127634447e-02
5.472700000000000728e+03,6.101313815100273263e-01,7.632098361742591930e-01,3.495920191069362692e-01,4.404511589962745166e-03,3.451875075169735241e-01,8.659479041694208073e-05,0.000000000000000000e+00,1.794326275652439071e-12,6.128360147233075637e-13,8.729301106310552449e-02,5.000000000000000000e+00,4.364650553155276225e-02
5.472800000000000182e+03,4.528083546914007385e-01,7.632099378670048617e-01,3.495920552204684895e-01,4.210164441514646638e-03,3.453818907789538706e-01,8.658503301008591490e-05,0.000000000000000000e+00,1.794438250461895731e-12,6.128393391863739459e-13,8.729301106455496229e-02,5.000000000000000000e+00,4.364650553227748114e-02
5.472900000000000546e+03,3.120304714987978678e-01,7.632100002711043052e-01,3.495920948493126401e-01,4.231624432300462590e-03,3.453604704170121775e-01,8.656724977934050769e-05,0.000000000000000000e+00,1.794548390948550043e-12,6.128701876979301235e-13,8.729301106702014312e-02,1.200000000000000000e+01,4.364650553351007156e-02
5.473000000000000000e+03,4.065406070858073040e-01,7.632100101892276278e-01,3.495921346810209607e-01,4.501352159472463144e-03,3.450907825215485114e-01,8.654260185890376488e-05,0.000000000000000000e+00,1.794549017182219605e-12,6.128758644440237241e-13,8.729301107029073525e-02,9.000000000000000000e+00,4.364650553514536763e-02
5.473100000000000364e+03,4.294601456966852249e-01,7.632099725552534686e-01,3.495921713870853709e-01,5.003625578806618346e-03,3.445885458082787456e-01,8.651449681392586039e-05,0.000000000000000000e+00,1.794438633236066500e-12,6.128797081090868533e-13,8.729301107389010606e-02,9.000000000000000000e+00,4.364650553694505303e-02
5.473200000000000728e+03,3.679656352889479343e-01,7.632099061022450392e-01,3.495922019009672921e-01,5.672571253613090114e-03,3.439196306473542020e-01,8.648747456085620203e-05,0.000000000000000000e+00,1.794549290172858308e-12,6.128840800293249080e-13,8.729301107722951814e-02,9.000000000000000000e+00,4.364650553861475907e-02
5.473300000000000182e+03,3.476847154186231692e-01,7.632098349515350488e-01,3.495922236742566858e-01,6.402449268541420165e-03,3.431897744057152422e-01,8.646572164228453691e-05,0.000000000000000000e+00,1.794661225544000145e-12,6.129021524397198128e-13,8.729301107980343144e-02,1.200000000000000000e+01,4.364650553990171572e-02
5.473400000000000546e+03,5.185846180546945794e-01,7.632097798671206856e-01,3.495922348895722509e-01,7.067576544497002934e-03,3.425246583450752280e-01,8.645169953329229760e-05,0.000000000000000000e+00,1.794661884255166173e-12,6.129195673074711581e-13,8.729301108136121312e-02,1.200000000000000000e+01,4.364650554068060656e-02
5.473500000000000000e+03,6.436859527471834319e-01,7.632097524705894198e-01,3.495922346123929714e-01,7.546882882870571338e-03,3.420453517295223844e-01,8.644533772360432102e-05,0.000000000000000000e+00,1.794552393219538151e-12,6.129249834857149327e-13,8.729301108198897485e-02,1.200000000000000000e+01,4.364650554099448743e-02
5.473600000000000364e+03,6.982411975278706162e-01,7.632097539866827818e-01,3.495922228690931943e-01,7.747225447710170097e-03,3.418449974213830234e-01,8.644405768828150745e-05,0.000000000000000000e+00,1.794661663822774587e-12,6.129451247531114686e-13,8.729301108207707105e-02,1.200000000000000000e+01,4.364650554103853553e-02
5.473700000000000728e+03,6.710936442804513735e-01,7.632097779669648752e-01,3.495922006446093300e-01,7.620296546228763103e-03,3.419719040983805747e-01,8.644361955639483382e-05,0.000000000000000000e+00,1.794663617321723046e-12,6.129480943444712788e-13,8.729301108218688598e-02,1.200000000000000000e+01,4.364650554109344299e-02
5.473800000000000182e+03,5.677798462228530463e-01,7.632098148823559525e-01,3.495921697998989330e-01,7.169857951156538914e-03,3.424223118487423889e-01,8.643951184070082180e-05,0.000000000000000000e+00,1.794774198241553803e-12,6.129523606804282076e-13,8.729301108286910416e-02,1.200000000000000000e+01,4.364650554143455208e-02
5.473900000000000546e+03,4.089993481563879429e-01,7.632098561043061391e-01,3.495921329160871505e-01,6.448485497770612383e-03,3.431436474183165442e-01,8.642842746391460004e-05,0.000000000000000000e+00,1.794554803093282701e-12,6.129716476146431578e-13,8.729301108448821178e-02,1.200000000000000000e+01,4.364650554224410589e-02
5.474000000000000000e+03,3.316576233531655094e-01,7.632098956349528951e-01,3.495920930783621983e-01,5.545352336465018961e-03,3.440467407418971724e-01,8.640934380617705556e-05,0.000000000000000000e+00,1.794885366687072330e-12,6.129882497023602771e-13,8.729301108710624257e-02,9.000000000000000000e+00,4.364650554355312129e-02
5.474100000000000364e+03,4.191214050723026663e-01,7.632099294615762863e-01,3.495920536177516968e-01,4.568314207934943971e-03,3.450237394098167321e-01,8.638385579639780724e-05,0.000000000000000000e+00,1.794885881483191306e-12,6.129940757774249978e-13,8.729301109046073981e-02,9.000000000000000000e+00,4.364650554523036990e-02
5.474200000000000728e+03,4.258319364012855823e-01,7.632099537849020843e-01,3.495920178324415373e-01,3.624414782512797029e-03,3.459676030499287402e-01,8.635565431529815998e-05,0.000000000000000000e+00,1.794777964869424521e-12,6.130013881750456254e-13,8.729301109404478953e-02,9.000000000000000000e+00,4.364650554702239477e-02
5.474300000000000182e+03,3.495771606342458204e-01,7.632099639109679590e-01,3.495919887120080283e-01,2.802856098048714384e-03,3.467891326139593278e-01,8.632931935067149679e-05,0.000000000000000000e+00,1.794997069265129402e-12,6.130281516613523820e-13,8.729301109727162500e-02,9.000000000000000000e+00,4.364650554863581250e-02
5.474400000000000546e+03,3.913685729736687824e-01,7.632099550593436366e-01,3.495919686876511889e-01,2.163596863817396354e-03,3.474283718238337926e-01,8.630882084565475430e-05,0.000000000000000000e+00,1.794997724007454981e-12,6.130325173942552210e-13,8.729301109967126104e-02,5.000000000000000000e+00,4.364650554983563052e-02
5.474500000000000000e+03,5.643744079715844464e-01,7.632099250396200407e-01,3.495919594292999366e-01,1.733275366743586288e-03,3.478586840625563781e-01,8.629621775530539336e-05,0.000000000000000000e+00,1.794888303426056553e-12,6.130418330242004582e-13,8.729301110104857597e-02,5.000000000000000000e+00,4.364650555052428799e-02
5.474600000000000364e+03,6.840851431280090544e-01,7.632098773919115953e-01,3.495919617064964235e-01,1.508401527569952494e-03,3.480835601789264988e-01,8.629098314723819682e-05,0.000000000000000000e+00,1.795000298020930294e-12,6.130436191112183734e-13,8.729301110154706611e-02,5.000000000000000000e+00,4.364650555077353306e-02
5.474700000000000728e+03,7.259335237932214024e-01,7.632098229280388502e-01,3.495919753245994577e-01,1.464076086326066006e-03,3.481278992382733639e-01,8.629017797801865047e-05,0.000000000000000000e+00,1.795109465802318368e-12,6.130634833552135392e-13,8.729301110159656818e-02,5.000000000000000000e+00,4.364650555079828409e-02
5.474800000000000182e+03,6.811379301259273822e-01,7.632097780691221578e-01,3.495919991415429862e-01,1.565250779773846856e-03,3.480267483617691671e-01,8.628941583901494211e-05,0.000000000000000000e+00,1.795000036946667613e-12,6.130683456814490447e-13,8.729301110176825029e-02,5.000000000000000000e+00,4.364650555088412515e-02
5.474900000000000546e+03,5.591641935860556245e-01,7.632097598190193954e-01,3.495920311636627753e-01,1.777077462559450982e-03,3.478149537011033243e-01,8.628430026939248279e-05,0.000000000000000000e+00,1.795000634423286454e-12,6.130814317733470025e-13,8.729301110259005125e-02,5.000000000000000000e+00,4.364650555129502563e-02
5.475000000000000000e+03,3.850459713998877209e-01,7.632097789923103504e-01,3.495920687125384507e-01,2.071397849326306329e-03,3.475206708632121444e-01,8.627186269300333890e-05,0.000000000000000000e+00,1.795221228754512820e-12,6.131029623308475994e-13,8.729301110437934219e-02,5.000000000000000000e+00,4.364650555218967110e-02
5.475100000000000364e+03,3.534114753717917390e-01,7.632098345546484142e-01,3.495921086488997798e-01,2.427840231465291931e-03,3.471642684174344740e-01,8.625153162465484574e-05,0.000000000000000000e+00,1.795223167320182071e-12,6.131064950392797255e-13,8.729301110714123013e-02,9.000000000000000000e+00,4.364650555357061507e-02
5.475200000000000728e+03,4.273303930374300341e-01,7.632099119419959443e-01,3.495921476349201362e-01,2.829954976969306646e-03,3.467621926579508296e-01,8.622531843759287222e-05,0.000000000000000000e+00,1.795113777343551683e-12,6.131227382017498421e-13,8.729301111056368689e-02,9.000000000000000000e+00,4.364650555528184345e-02
5.475300000000000182e+03,4.180353686194322460e-01,7.632099868456156955e-01,3.495921824130382993e-01,3.258728754771809955e-03,3.463334536582665102e-01,8.619715974311587209e-05,0.000000000000000000e+00,1.795224371162550204e-12,6.131279160089921866e-13,8.729301111411463809e-02,9.000000000000000000e+00,4.364650555705731905e-02
5.475400000000000546e+03,3.286208684878665354e-01,7.632100336728896428e-01,3.495922100780631814e-01,3.686983246814948267e-03,3.459052268312482470e-01,8.617163001411655844e-05,0.000000000000000000e+00,1.795333628779767536e-12,6.131463736755330799e-13,8.729301111721558815e-02,9.000000000000000000e+00,4.364650555860779407e-02
5.475500000000000000e+03,4.157340592193968787e-01,7.632100356815444409e-01,3.495922283198634739e-01,4.078071537244131947e-03,3.455141567826193194e-01,8.615244392272710771e-05,0.000000000000000000e+00,1.795444139396127213e-12,6.131514625542722203e-13,8.729301111943610358e-02,1.200000000000000000e+01,4.364650555971805179e-02
5.475600000000000364e+03,5.737575936074629235e-01,7.632099926599182904e-01,3.495922356163648770e-01,4.390817980951379138e-03,3.452014176354135100e-01,8.614123887193998340e-05,0.000000000000000000e+00,1.795336237734486469e-12,6.131597049408305913e-13,8.729301112063848900e-02,1.200000000000000000e+01,4.364650556031924450e-02
5.475700000000000728e+03,6.756632439261671674e-01,7.632099226101194400e-01,3.495922313607042753e-01,4.590200930222695756e-03,3.450020304304815544e-01,8.613703840089064075e-05,0.000000000000000000e+00,1.795445377401303444e-12,6.131775312425570982e-13,8.729301112102176574e-02,1.200000000000000000e+01,4.364650556051088287e-02
5.475800000000000182e+03,7.011029563295975153e-01,7.632098560916670271e-01,3.495922159118630135e-01,4.660683747285353055e-03,3.449315321645776700e-01,8.613657348241843064e-05,0.000000000000000000e+00,1.795335958050063950e-12,6.131838798092531571e-13,8.729301112105028460e-02,1.200000000000000000e+01,4.364650556052514230e-02
5.475900000000000546e+03,6.449321569329022896e-01,7.632098248811032271e-01,3.495921905645059669e-01,4.617359670830997222e-03,3.449748308936749774e-01,8.613535526561650040e-05,0.000000000000000000e+00,1.795446507450035698e-12,6.131965151741479540e-13,8.729301112129929374e-02,1.200000000000000000e+01,4.364650556064964687e-02
5.476000000000000000e+03,5.186170605740433315e-01,7.632098491620039615e-01,3.495921574405200238e-01,4.509988820936583834e-03,3.450821686195834626e-01,8.612914549159995687e-05,0.000000000000000000e+00,1.795448559836424474e-12,6.131988237144964831e-13,8.729301112226919845e-02,1.200000000000000000e+01,4.364650556113459923e-02
5.476100000000000364e+03,3.470494904829209970e-01,7.632099284396729466e-01,3.495921193113282754e-01,4.416824539916696171e-03,3.451752947714115671e-01,8.611534225389545630e-05,0.000000000000000000e+00,1.795559074050537360e-12,6.132292878157061186e-13,8.729301112422763187e-02,1.200000000000000000e+01,4.364650556211381593e-02
5.476200000000000728e+03,3.685369300175446727e-01,7.632100402342075762e-01,3.495920793658752190e-01,4.428394088724165595e-03,3.451636852771510777e-01,8.609382922600897485e-05,0.000000000000000000e+00,1.795559661246044357e-12,6.132354819224395121e-13,8.729301112712284372e-02,9.000000000000000000e+00,4.364650556356142186e-02
5.476300000000000182e+03,4.287303110492605152e-01,7.632101476745474233e-01,3.495920409437560106e-01,4.625045239745481651e-03,3.449669957040105150e-01,8.606701281446575756e-05,0.000000000000000000e+00,1.795450276962126480e-12,6.132426533739147587e-13,8.729301113059667605e-02,9.000000000000000000e+00,4.364650556529833803e-02
5.476400000000000546e+03,4.049107961931643906e-01,7.632102135082591277e-01,3.495920072558709735e-01,5.054763724067143360e-03,3.445372435318038162e-01,8.603903546820665339e-05,0.000000000000000000e+00,1.795669502351081233e-12,6.132622019123475812e-13,8.729301113409709822e-02,9.000000000000000000e+00,4.364650556704854911e-02
5.476500000000000000e+03,3.125497616419220526e-01,7.632102152265139994e-01,3.495919811160224100e-01,5.718402822989437917e-03,3.438735782930329998e-01,8.601442076485133978e-05,0.000000000000000000e+00,1.795671441209526781e-12,6.132663504886900506e-13,8.729301113706000592e-02,1.200000000000000000e+01,4.364650556853000296e-02
