t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
2.774400000000000091e+03,6.487334156470271340e-01,7.232409745498115106e-01,3.164562081821046258e-01,5.031274687750497687e-03,3.114249334943541281e-01,1.674697686449449011e-02,0.000000000000000000e+00,1.406478112433907746e-12,1.245959659168352248e-12,7.878468323376879023e-02,5.000000000000000000e+00,3.939234161688439512e-02
2.774500000000000000e+03,5.644463838111749565e-01,7.232429754929317056e-01,3.164625893947197732e-01,5.404202576229311106e-03,3.110583868184904621e-01,1.674644135408449169e-02,0.000000000000000000e+00,1.406529617534758031e-12,1.245996387024652741e-12,7.878469592968523338e-02,5.000000000000000000e+00,3.939234796484261669e-02
2.774600000000000364e+03,4.292361007573359255e-01,7.232569327065597742e-01,3.164708911810081848e-01,5.709338310846967524e-03,3.107615528701612173e-01,1.674490849554574959e-02,0.000000000000000000e+00,1.406574597263194550e-12,1.246033984281613884e-12,7.878473003618219339e-02,5.000000000000000000e+00,3.939236501809109670e-02
2.774700000000000273e+03,2.978327011821818582e-01,7.232796381409046793e-01,3.164805046833917834e-01,5.953355082906619522e-03,3.105271496004851639e-01,1.674216341672698366e-02,0.000000000000000000e+00,1.406682190223093794e-12,1.246076797145480938e-12,7.878478940477945391e-02,1.200000000000000000e+01,3.939239470238972696e-02
2.774800000000000182e+03,3.585814936705899458e-01,7.233047253305197044e-01,3.164907226028100817e-01,6.162597340752681840e-03,3.103281252620573860e-01,1.673835140072185701e-02,0.000000000000000000e+00,1.406677005938218248e-12,1.246110078605191849e-12,7.878487044715312693e-02,9.000000000000000000e+00,3.939243522357656346e-02
2.774900000000000091e+03,3.888057090685020367e-01,7.233247560134680176e-01,3.165007865761285122e-01,6.368089058431412874e-03,3.101326975176971201e-01,1.673393471350160741e-02,0.000000000000000000e+00,1.406782514883368086e-12,1.241369206272133884e-12,7.878496310594483576e-02,9.000000000000000000e+00,3.939248155297241788e-02
2.775000000000000000e+03,3.496450507021614529e-01,7.233337862089896930e-01,3.165099400408399877e-01,6.590376803520217597e-03,3.099195632373197840e-01,1.672955538093689326e-02,0.000000000000000000e+00,1.406802101239478877e-12,1.246121300041146670e-12,7.878505377686755018e-02,9.000000000000000000e+00,3.939252688843377509e-02
2.775100000000000364e+03,3.124243826104528554e-01,7.233294971093375825e-01,3.165174839410127561e-01,6.829473982494069575e-03,3.096880099585186952e-01,1.672584446497035401e-02,0.000000000000000000e+00,1.406856303549818952e-12,1.241367978513713632e-12,7.878512938937666521e-02,5.000000000000000000e+00,3.939256469468833260e-02
2.775200000000000273e+03,4.577745429290733803e-01,7.233141027503604548e-01,3.165228315243290291e-01,7.063343728640398590e-03,3.094594877956886037e-01,1.672323440816618489e-02,0.000000000000000000e+00,1.406874748944287274e-12,1.241349183716948934e-12,7.878518139365388306e-02,1.200000000000000000e+01,3.939259069682694153e-02
2.775300000000000182e+03,5.931173352215619587e-01,7.232936676049565028e-01,3.165255575213862249e-01,7.255351238860467157e-03,3.092702062825257725e-01,1.672183035414473093e-02,0.000000000000000000e+00,1.406951751469700402e-12,1.246083535904994739e-12,7.878520835506477860e-02,1.200000000000000000e+01,3.939260417753238930e-02
2.775400000000000091e+03,6.728675029064088431e-01,7.232760351323613834e-01,3.165254365634180833e-01,7.367944069031407729e-03,3.091574924943866765e-01,1.672137891760048026e-02,0.000000000000000000e+00,1.406972384885778651e-12,1.246085983062562443e-12,7.878521632264219587e-02,1.200000000000000000e+01,3.939260816132109794e-02
2.775500000000000000e+03,6.823709838969640451e-01,7.232680803086225518e-01,3.165224660719705985e-01,7.377573746075476689e-03,3.091448923258951487e-01,1.672134373900423590e-02,0.000000000000000000e+00,1.406990905999778838e-12,1.246099795855472324e-12,7.878521692310466729e-02,1.200000000000000000e+01,3.939260846155233364e-02
2.775600000000000364e+03,6.198604310343442947e-01,7.232732658369794843e-01,3.165168701452255595e-01,7.285348955796456388e-03,3.092315211894290927e-01,1.672106516500334109e-02,0.000000000000000000e+00,1.407072218055205090e-12,1.246137798693909401e-12,7.878522386421418777e-02,1.200000000000000000e+01,3.939261193210709389e-02
2.775700000000000273e+03,4.968973253910650145e-01,7.232903940732337000e-01,3.165090830384095222e-01,7.119321766786823776e-03,3.093897612716227097e-01,1.671995634006812059e-02,0.000000000000000000e+00,1.407177408343512932e-12,1.246182151170413186e-12,7.878524892967415927e-02,1.200000000000000000e+01,3.939262446483707963e-02
2.775800000000000182e+03,3.354699945383087800e-01,7.233140238205209016e-01,3.164997133445938138e-01,6.927196131548362529e-03,3.095725172130454617e-01,1.671767739038884648e-02,0.000000000000000000e+00,1.407199848550565316e-12,1.246231180841165485e-12,7.878529857899564670e-02,1.200000000000000000e+01,3.939264928949782335e-02
2.775900000000000091e+03,3.290797012123094500e-01,7.233364141335754116e-01,3.164894924506936880e-01,6.761630643197076573e-03,3.097278618074966183e-01,1.671423615123031337e-02,0.000000000000000000e+00,1.407276460451942420e-12,1.241525352466010192e-12,7.878537205287804157e-02,9.000000000000000000e+00,3.939268602643902079e-02
2.776000000000000000e+03,3.851627075701373748e-01,7.233502954242739813e-01,3.164792127853734427e-01,6.663012609192851821e-03,3.098162001761806117e-01,1.670998574884763679e-02,0.000000000000000000e+00,1.407329055344883951e-12,1.246285654095446385e-12,7.878546152314208628e-02,9.000000000000000000e+00,3.939273076157104314e-02
2.776100000000000364e+03,3.730579505301712118e-01,7.233514654258262899e-01,3.164696624206125852e-01,6.645650132110825226e-03,3.098240122885017600e-01,1.670551977888473302e-02,0.000000000000000000e+00,1.407403751890030136e-12,1.246286449416126511e-12,7.878555432828468486e-02,9.000000000000000000e+00,3.939277716414234243e-02
2.776200000000000273e+03,2.963467335447691475e-01,7.233402749276098831e-01,3.164615625769834351e-01,6.692356957022013719e-03,3.097692056199614075e-01,1.670149603026004070e-02,0.000000000000000000e+00,1.407458279816355200e-12,1.241551439263891487e-12,7.878563673218198782e-02,9.000000000000000000e+00,3.939281836609099391e-02
2.776300000000000182e+03,3.870657773480741248e-01,7.233214746660934225e-01,3.164555136006901304e-01,6.759685578162227815e-03,3.096958280225279303e-01,1.669844095561490854e-02,0.000000000000000000e+00,1.407452901224142573e-12,1.246264092840773737e-12,7.878569809575763916e-02,5.000000000000000000e+00,3.939284904787881958e-02
2.776400000000000091e+03,5.315209431115275329e-01,7.233024879197953450e-01,3.164519533289247843e-01,6.792498320545958812e-03,3.096594550083788255e-01,1.669659304441164713e-02,0.000000000000000000e+00,1.407500164990060327e-12,1.246249893592291236e-12,7.878573412365860729e-02,5.000000000000000000e+00,3.939286706182930364e-02
2.776500000000000000e+03,6.307147509717158096e-01,7.232907394549292768e-01,3.164511298641132231e-01,6.743356129530447829e-03,3.097077737345828030e-01,1.669583187494285553e-02,0.000000000000000000e+00,1.407553433237987397e-12,1.246242038406998002e-12,7.878574812474903322e-02,5.000000000000000000e+00,3.939287406237451661e-02
2.776600000000000364e+03,6.672226678375063891e-01,7.232910084005875762e-01,3.164530890650570916e-01,6.590443361213532691e-03,3.098626457038435866e-01,1.669571407673220431e-02,0.000000000000000000e+00,1.407600835970567745e-12,1.246253644078556047e-12,7.878574992624029494e-02,5.000000000000000000e+00,3.939287496312014747e-02
2.776700000000000273e+03,6.344430252693216143e-01,7.233037574445033702e-01,3.164576758477819496e-01,6.348043088570426429e-03,3.101096327592115509e-01,1.669560539857506062e-02,0.000000000000000000e+00,1.407652208777658799e-12,1.246277093081519678e-12,7.878575287509774483e-02,5.000000000000000000e+00,3.939287643754887241e-02
2.776800000000000182e+03,5.382398284142424494e-01,7.233250264604369484e-01,3.164645477925746020e-01,6.065849447556753704e-03,3.103986983450178760e-01,1.669486935917558271e-02,0.000000000000000000e+00,1.407732502942730299e-12,1.246316039899650169e-12,7.878576990159764926e-02,5.000000000000000000e+00,3.939288495079882463e-02
2.776900000000000091e+03,3.955037443483119253e-01,7.233479006697891567e-01,3.164731994875031873e-01,5.816908709118467913e-03,3.106562907783847471e-01,1.669305626877984339e-02,0.000000000000000000e+00,1.407781469894759125e-12,1.241633413240271700e-12,7.878580977966623267e-02,5.000000000000000000e+00,3.939290488983311633e-02
2.777000000000000000e+03,2.918012501137290382e-01,7.233649915872242264e-01,3.164829962501908289e-01,5.677570999986822353e-03,3.108054252502039927e-01,1.669003658016819311e-02,0.000000000000000000e+00,1.407913505368102087e-12,1.246388424440329116e-12,7.878587458280308931e-02,9.000000000000000000e+00,3.939293729140154465e-02
2.777100000000000364e+03,3.713604177823927044e-01,7.233710188005094688e-01,3.164932160383295834e-01,5.705346103583669448e-03,3.107878699347459417e-01,1.668603920909674659e-02,0.000000000000000000e+00,1.407882034871981783e-12,1.246419922735908326e-12,7.878595902530582951e-02,9.000000000000000000e+00,3.939297951265291475e-02
2.777200000000000273e+03,3.868290090012663218e-01,7.233645749977022366e-01,3.165030982116531222e-01,5.921198188878144808e-03,3.105819000227749704e-01,1.668158356095448061e-02,0.000000000000000000e+00,1.407959189287925576e-12,1.241709028646089365e-12,7.878605193427208608e-02,9.000000000000000000e+00,3.939302596713604304e-02
2.777300000000000182e+03,3.335782202182301925e-01,7.233484821932998354e-01,3.165118972151004795e-01,6.301420565246861755e-03,3.102104766498536281e-01,1.667732532840086532e-02,0.000000000000000000e+00,1.408005866042025965e-12,1.246422283614925485e-12,7.878613952549373689e-02,9.000000000000000000e+00,3.939306976274686845e-02
2.777400000000000091e+03,3.277420508270189048e-01,7.233286702038835836e-01,3.165189382821487762e-01,6.781300250249760672e-03,3.097376380318990208e-01,1.667386166080818410e-02,0.000000000000000000e+00,1.408065145466132695e-12,1.246420153666304329e-12,7.878620956099507966e-02,1.200000000000000000e+01,3.939310478049753983e-02
2.777500000000000000e+03,4.903809963090886570e-01,7.233120335440461623e-01,3.165236711605327047e-01,7.269286808854848354e-03,3.092543843516778468e-01,1.667155355454957161e-02,0.000000000000000000e+00,1.408103878245720856e-12,1.246395153702314057e-12,7.878625508686010193e-02,1.200000000000000000e+01,3.939312754343005096e-02
2.777600000000000364e+03,6.155715926858471576e-01,7.233040637333195688e-01,3.165257170037261703e-01,7.667431700862682720e-03,3.088582853028634667e-01,1.667041843174730739e-02,0.000000000000000000e+00,1.408123397955005564e-12,1.246388857785942373e-12,7.878627652764370881e-02,1.200000000000000000e+01,3.939313826382185441e-02
2.777700000000000273e+03,6.808978405095296171e-01,7.233070954172784450e-01,3.165249033156287695e-01,7.892343069109446912e-03,3.086325602465193052e-01,1.667012504213674293e-02,0.000000000000000000e+00,1.408207313326325541e-12,1.246398885831481571e-12,7.878628148084691751e-02,1.200000000000000000e+01,3.939314074042345876e-02
2.777800000000000182e+03,6.742331058676507283e-01,7.233197417351417968e-01,3.165212824321780305e-01,7.891181974060657370e-03,3.086301004581173957e-01,1.667009219031589939e-02,0.000000000000000000e+00,1.408308354182940015e-12,1.246424042887091653e-12,7.878628235757061116e-02,1.200000000000000000e+01,3.939314117878530558e-02
2.777900000000000091e+03,5.967981515048434993e-01,7.233376351443402408e-01,3.165151305184870645e-01,7.649090720531042699e-03,3.088660397979560157e-01,1.666966170375085501e-02,0.000000000000000000e+00,1.408360490643924028e-12,1.241750302175337393e-12,7.878629268029280208e-02,1.200000000000000000e+01,3.939314634014640104e-02
2.778000000000000000e+03,4.628625919225982654e-01,7.233551150749201186e-01,3.165069262664680361e-01,7.187191713099727597e-03,3.093197345533683085e-01,1.666829401095934124e-02,0.000000000000000000e+00,1.408352716089671137e-12,1.246502844315239024e-12,7.878632315077452319e-02,1.200000000000000000e+01,3.939316157538726160e-02
2.778100000000000364e+03,3.126669164924023026e-01,7.233671932803313886e-01,3.164973110112785926e-01,6.553007941054803109e-03,3.099443030702238033e-01,1.666572823423916397e-02,0.000000000000000000e+00,1.408456519253482027e-12,1.246540887152915707e-12,7.878637856082969237e-02,5.000000000000000000e+00,3.939318928041484619e-02
2.778200000000000273e+03,3.490583846785541011e-01,7.233710873773298022e-01,3.164870343573271683e-01,5.807012258245498187e-03,3.106800220990816874e-01,1.666205946970433782e-02,0.000000000000000000e+00,1.408481913515523303e-12,1.241871361247350898e-12,7.878645636646373906e-02,9.000000000000000000e+00,3.939322818323186953e-02
2.778300000000000182e+03,3.906033176088519743e-01,7.233668362934073670e-01,3.164768911494381665e-01,5.009542589056434347e-03,3.114673485603817182e-01,1.665771049648548732e-02,0.000000000000000000e+00,1.408538696489166823e-12,1.246598700797824603e-12,7.878654735447218616e-02,9.000000000000000000e+00,3.939327367723609308e-02
2.778400000000000091e+03,3.623120688331580852e-01,7.233568915317238890e-01,3.164676564175814000e-01,4.211521224555522802e-03,3.122561351930258633e-01,1.665330628003353422e-02,0.000000000000000000e+00,1.408636809077673624e-12,1.246596943711300844e-12,7.878663830383020317e-02,9.000000000000000000e+00,3.939331915191510158e-02
2.778500000000000000e+03,2.998271811482531302e-01,7.233449592378097259e-01,3.164600246635099756e-01,3.450701278522150250e-03,3.130093233849878254e-01,1.664948834083009380e-02,0.000000000000000000e+00,1.408636518716376556e-12,1.246593269635805939e-12,7.878671593733550804e-02,1.200000000000000000e+01,3.939335796866775402e-02
2.778600000000000364e+03,4.273816070996165895e-01,7.233346074421073135e-01,3.164545586873234173e-01,2.753178580830406563e-03,3.137013801064930107e-01,1.664672401445209046e-02,0.000000000000000000e+00,1.408710497856485690e-12,1.246569831933337733e-12,7.878677096643435518e-02,5.000000000000000000e+00,3.939338548321717759e-02
2.778700000000000273e+03,5.645706796907463687e-01,7.233281729627369927e-01,3.164516514100282341e-01,2.138296526885519189e-03,3.143133548831427149e-01,1.664516739536515619e-02,0.000000000000000000e+00,1.408760659815438360e-12,1.246558037664185022e-12,7.878680091763023974e-02,5.000000000000000000e+00,3.939340045881511987e-02
2.778800000000000182e+03,6.508802562166930983e-01,7.233263154075184609e-01,3.164515022692337975e-01,1.624272019443318005e-03,3.148272302497904795e-01,1.664461352495267069e-02,0.000000000000000000e+00,1.408811362623527096e-12,1.246559957390496541e-12,7.878681082460317620e-02,5.000000000000000000e+00,3.939340541230158810e-02
2.778900000000000091e+03,6.708893783134290967e-01,7.233282642182676803e-01,3.164541081570940162e-01,1.232007166848236857e-03,3.152221009902457793e-01,1.664455952837168642e-02,0.000000000000000000e+00,1.408862925029251608e-12,1.241880313213839434e-12,7.878681162478144706e-02,5.000000000000000000e+00,3.939340581239072353e-02
2.779000000000000000e+03,6.209280776585295314e-01,7.233325214244912260e-01,3.164592678036881601e-01,9.854479109814295867e-04,3.154738198927067305e-01,1.664435435586327297e-02,0.000000000000000000e+00,1.408940524138826376e-12,1.246602288291273651e-12,7.878681685338996543e-02,5.000000000000000000e+00,3.939340842669498272e-02
2.779100000000000364e+03,5.100037158177805896e-01,7.233376335133483437e-01,3.164665980550624980e-01,9.081380028511942815e-04,3.155584600522113314e-01,1.664339235836450812e-02,0.000000000000000000e+00,1.409021858656682042e-12,1.246635111087463728e-12,7.878683867617575221e-02,5.000000000000000000e+00,3.939341933808787610e-02
2.779200000000000273e+03,3.575657019902647171e-01,7.233426811567830184e-01,3.164755605194951027e-01,1.016879993213287703e-03,3.154586805262817872e-01,1.664129308675605518e-02,0.000000000000000000e+00,1.409012399443385443e-12,1.241980968136777730e-12,7.878688437744953144e-02,5.000000000000000000e+00,3.939344218872476572e-02
2.779300000000000182e+03,3.197514633187537592e-01,7.233473228480709061e-01,3.164854972813152534e-01,1.314323350734558637e-03,3.151711739305806947e-01,1.663801406955029913e-02,0.000000000000000000e+00,1.409117327225721520e-12,1.246711291646134558e-12,7.878695423487266924e-02,9.000000000000000000e+00,3.939347711743633462e-02
