t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
23.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002070
23.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002041
24.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002012
24.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001984
24.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001957
24.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001929
24.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001902
24.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001876
24.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001849
24.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001823
24.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001798
24.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001772
25.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001747
25.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001723
25.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001698
25.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001674
25.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001650
25.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001626
25.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001603
25.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001579
25.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001556
25.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001533
26.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001511
26.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001488
26.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001466
26.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001444
26.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001422
26.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001401
26.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001379
26.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001358
26.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001337
26.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001316
27.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001295
27.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001275
27.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001254
27.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001234
27.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001214
27.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001194
27.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001174
27.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001155
27.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001135
27.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001116
28.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001097
28.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001078
28.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001059
28.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001041
