t,pair,phi_plus,phi_minus,psi_plus,psi_minus,purity,svn,concurrence,psi_norm,ph03
13.3000,1_10_far_leaf,0.270844746085017,0.245413605815488,0.261286844140091,0.222454803959403,0.277466905853093,1.92288670444376,0,0.173810143242796,-3.98632260584942E-18
13.4000,5_6_center_bell,0.253940402211387,0.254971395173148,0.275773238004554,0.215314964610913,0.266765939853668,1.9531483604707,0,0.135420114045594,1
13.4000,0_5_center_leaf,0.263610722245019,0.243338984942609,0.258726388950502,0.234323903861872,0.271341203146469,1.93933944146382,0,0.149935424274711,1.12786030889431E-17
13.4000,1_10_far_leaf,0.270707872654635,0.246330171033619,0.260126514895081,0.222835441416666,0.276253554415215,1.92621630929311,0,0.169540407362994,-2.41551816513975E-17
13.5000,5_6_center_bell,0.255392410839459,0.252650575297901,0.276037421762382,0.215919592100256,0.268321441861396,1.9489096900744,0,0.141860593746478,6.29345314285227E-18
13.5000,0_5_center_leaf,0.262751946176409,0.24105771201237,0.261743042368271,0.234447299442948,0.271912386683311,1.93794715076396,0,0.153384131422867,-2.12769742319873E-17
13.5000,1_10_far_leaf,0.270663452202586,0.247206548564691,0.258929447672383,0.223200551560338,0.275099597906004,1.92938838655953,0,0.165382286007246,1.16781340214251E-17
13.6000,5_6_center_bell,0.258886768117329,0.250135832333004,0.27446617021148,0.216511229338186,0.269885515123122,1.94467876705534,0,0.149029721749394,-1.57748738479944E-17
13.6000,0_5_center_leaf,0.261886151186231,0.238955268222527,0.264530665978026,0.234627914613216,0.272473528581577,1.93656909362652,0,0.15642692861676,2.01295197407602E-17
13.6000,1_10_far_leaf,0.270686765293506,0.248031503529379,0.257731667912828,0.223550063264286,0.274016693059537,1.93236982624328,0,0.161386246744869,9.85398015087192E-18
13.7000,5_6_center_bell,0.263639053627836,0.247643572888112,0.271642765740246,0.217074607743804,0.271349286902767,1.94074654122018,0,0.155532052891406,2.04968304455936E-17
13.7000,0_5_center_leaf,0.261097947119471,0.237076363767623,0.266910192310876,0.234915496802028,0.272928533706394,1.93546681357962,0,0.158786845109238,1.81380317296246E-17
13.7000,1_10_far_leaf,0.270749780011524,0.248759865454675,0.256605878013945,0.223884476519853,0.273034207291468,1.93508028896452,0,0.157685089428087,5.73816116647035E-18
13.8000,5_6_center_bell,0.268749903900505,0.245438863348182,0.268210561331903,0.217600671419408,0.272602092473443,1.93739639845923,0,0.160772234970092,-2.22070054755471E-18
13.8000,0_5_center_leaf,0.260388787711581,0.235556948697194,0.268852889226673,0.23520137436455,0.273226266635575,1.93477794008651,0,0.160354733609965,1.34636629807801E-17
13.8000,1_10_far_leaf,0.270810099174231,0.249376281507346,0.255608648092596,0.224204971225827,0.272165166288336,1.93748229925842,0,0.154351914889786,1.50949662010604E-19
13.9000,5_6_center_bell,0.273314808766906,0.243688819251879,0.264908988310867,0.218087383670346,0.273540174243092,1.93489698162291,0,0.164418391628878,-1.57261098209461E-17
13.9000,0_5_center_leaf,0.259802897145385,0.234496472041231,0.270309161757109,0.235391469056272,0.273384280498208,1.93444578797405,0,0.161241034455108,-2.8979343032267E-18
13.9000,1_10_far_leaf,0.270825137026187,0.249897138122449,0.254764624388967,0.224513100462395,0.271402380685469,1.93959306593991,0,0.151377540874564,-1.31150667388476E-17
14.0000,5_6_center_bell,0.276557940007234,0.242516585992109,0.262385625176624,0.218539848824033,0.274071257205949,1.93348765262581,0,0.166332638661276,-5.06901502758591E-18
14.0000,0_5_center_leaf,0.259373416869421,0.233863312808893,0.27118191535887,0.235581354962817,0.273369941837645,1.9345533837241,0,0.161366414000831,-2.92552818433264E-17
14.0000,1_10_far_leaf,0.270768763954629,0.250313198210073,0.254107381114498,0.2248106567208,0.270750385687883,1.94139921067734,0,0.148804695020963,7.24939267976046E-19
14.1000,5_6_center_bell,0.277978148849957,0.24203359745601,0.261019987885466,0.218968265808565,0.274133907850613,1.93332318625728,0,0.166484451229272,5.6407285898703E-18
14.1000,0_5_center_leaf,0.259016267807909,0.233635838314111,0.271452762388387,0.235895131489591,0.273118307123526,1.93527302884095,0,0.160502842642748,-2.35832925381629E-18
14.1000,1_10_far_leaf,0.270621269793659,0.250597332168548,0.253681556608624,0.225099841429166,0.270220659936424,1.94286927453653,0,0.146710273464312,-1.25222939891493E-18
14.2000,5_6_center_bell,0.277396977058877,0.242259636641048,0.260958091817238,0.219385294482835,0.273720691289725,1.93442071061995,0,0.164942747668761,4.66535959636154E-18
14.2000,0_5_center_leaf,0.258778562435621,0.23387064153814,0.271165080291688,0.23618571573455,0.272664409108271,1.93651619569691,0,0.158808713726728,-8.05352272617456E-18
